global_entity_id,entity_type,canonical_name,source_package,package_local_id,status,lifecycle_state,created_at,updated_at,confidence_score,verification_status
vw:machinery:packaging-machine-form-fill-seal,Machinery,Packaging Machine (Form-Fill-Seal),Package005_Agriculture,fm-013,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:machinery:paddy-cleaner-and-destoner,Machinery,Paddy Cleaner and Destoner,Package008_MSME,mmap-002,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:machinery:pelletiser-extruder,Machinery,Pelletiser / Extruder,Package008_MSME,mmap-055,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:machinery:plastic-shredder-and-washing-line,Machinery,Plastic Shredder and Washing Line,Package008_MSME,mmap-054,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:machinery:power-tiller,Machinery,Power Tiller,Package005_Agriculture,fm-005,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:machinery:pulveriser-impact-mill,Machinery,Pulveriser / Impact Mill,Package008_MSME,mmap-009,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:machinery:racking-and-wms-barcode-infrastructure,Machinery,Racking and WMS Barcode Infrastructure,Package008_MSME,mmap-050,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:machinery:rice-mill-mini,Machinery,Rice Mill (Mini),Package005_Agriculture,fm-010,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:machinery:rotavator,Machinery,Rotavator,Package005_Agriculture,fm-002,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:machinery:sand-mixer-and-moulding-line,Machinery,Sand Mixer and Moulding Line,Package008_MSME,mmap-029,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:machinery:seed-drill-seed-cum-ferti-drill,Machinery,Seed Drill / Seed-cum-Ferti Drill,Package005_Agriculture,fm-003,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:machinery:solar-dryer,Machinery,Solar Dryer,Package005_Agriculture,fm-009,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,64,VST-NEEDS_REVIEW
vw:machinery:solar-module-laminator,Machinery,Solar Module Laminator,Package008_MSME,mmap-038,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,64,VST-NEEDS_REVIEW
vw:machinery:steam-press-and-finishing-unit,Machinery,Steam Press and Finishing Unit,Package008_MSME,mmap-044,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,69,VST-NEEDS_REVIEW
vw:machinery:surface-and-cylindrical-grinder,Machinery,Surface and Cylindrical Grinder,Package008_MSME,mmap-025,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:machinery:tractor-35-45-hp,Machinery,Tractor (35-45 HP),Package005_Agriculture,fm-001,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:machinery:training-lab-equipment-and-computers,Machinery,Training Lab Equipment and Computers,Package008_MSME,mmap-062,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:machinery:vermibed-infrastructure-and-shredder,Machinery,Vermibed Infrastructure and Shredder,Package008_MSME,mmap-057,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:machinery:welding-equipment-mig-tig,Machinery,Welding Equipment (MIG/TIG),Package008_MSME,mmap-023,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:machinery:workstations-and-creative-software-licences,Machinery,Workstations and Creative Software Licences,Package008_MSME,mmap-032,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:machinery:workstations-connectivity-and-ups-backup,Machinery,"Workstations, Connectivity and UPS Backup",Package008_MSME,mmap-033,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:market:amazon-marketplace,Market,Amazon Marketplace,Package008_MSME,ch-007,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:market:ancillary-job-work-supply,Market,Ancillary / Job Work Supply,Package008_MSME,ch-004,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:market:direct-b2b-supply,Market,Direct B2B Supply,Package008_MSME,ch-003,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:market:export-channel,Market,Export Channel,Package008_MSME,ch-011,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:market:flipkart-marketplace,Market,Flipkart Marketplace,Package008_MSME,ch-008,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:market:government-procurement-tender,Market,Government Procurement (Tender),Package008_MSME,ch-006,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:market:government-e-marketplace-gem,Market,Government e-Marketplace (GeM),Package008_MSME,ch-005,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,74,VST-NEEDS_REVIEW
vw:market:local-retail,Market,Local Retail,Package008_MSME,ch-001,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:market:ondc-network,Market,ONDC Network,Package008_MSME,ch-009,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,62,VST-NEEDS_REVIEW
vw:market:own-digital-storefront,Market,Own Digital Storefront,Package008_MSME,ch-010,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:market:wholesale-and-distributor-network,Market,Wholesale and Distributor Network,Package008_MSME,ch-002,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:rawmaterial:alloy-steel-and-aluminium-bar-stock,RawMaterial,Alloy Steel and Aluminium Bar Stock,Package008_MSME,rmap-014,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,69,VST-NEEDS_REVIEW
vw:rawmaterial:battery-modules-and-spare-parts,RawMaterial,Battery Modules and Spare Parts,Package008_MSME,rmap-022,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,62,VST-NEEDS_REVIEW
vw:rawmaterial:cattle-dung-and-farm-waste,RawMaterial,Cattle Dung and Farm Waste,Package008_MSME,rmap-029,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:rawmaterial:charging-hardware-and-transformer,RawMaterial,Charging Hardware and Transformer,Package008_MSME,rmap-021,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,63,VST-NEEDS_REVIEW
vw:rawmaterial:device-components-and-sterile-packaging,RawMaterial,Device Components and Sterile Packaging,Package008_MSME,rmap-032,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,60,VST-NEEDS_REVIEW
vw:rawmaterial:end-of-life-electronics,RawMaterial,End-of-Life Electronics,Package008_MSME,rmap-028,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,63,VST-NEEDS_REVIEW
vw:rawmaterial:fabric-and-trims,RawMaterial,Fabric and Trims,Package008_MSME,rmap-023,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:rawmaterial:kraft-paper-and-ink,RawMaterial,Kraft Paper and Ink,Package008_MSME,rmap-026,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:rawmaterial:ms-and-gi-sheet,RawMaterial,MS and GI Sheet,Package008_MSME,rmap-015,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,69,VST-NEEDS_REVIEW
vw:rawmaterial:pla-abs-filament-and-photopolymer-resin,RawMaterial,"PLA, ABS Filament and Photopolymer Resin",Package008_MSME,rmap-033,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,61,VST-NEEDS_REVIEW
vw:rawmaterial:plc-drives-sensors-and-cabling,RawMaterial,"PLC, Drives, Sensors and Cabling",Package008_MSME,rmap-017,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:rawmaterial:pig-iron-and-foundry-scrap,RawMaterial,Pig Iron and Foundry Scrap,Package008_MSME,rmap-019,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:rawmaterial:post-consumer-plastic-waste,RawMaterial,Post-Consumer Plastic Waste,Package008_MSME,rmap-027,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:rawmaterial:reagents-and-consumables,RawMaterial,Reagents and Consumables,Package008_MSME,rmap-031,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:rawmaterial:sesame,RawMaterial,Sesame,Package008_MSME,rmap-005,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,64,VST-NEEDS_REVIEW
vw:rawmaterial:solar-cells-glass-eva-and-backsheet,RawMaterial,"Solar Cells, Glass, EVA and Backsheet",Package008_MSME,rmap-020,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,63,VST-NEEDS_REVIEW
vw:rawmaterial:surfactants-builders-and-fragrance,RawMaterial,"Surfactants, Builders and Fragrance",Package008_MSME,rmap-030,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:rawmaterial:switchgear-busbar-and-enclosures,RawMaterial,"Switchgear, Busbar and Enclosures",Package008_MSME,rmap-018,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:rawmaterial:technical-fibre-and-coating-chemicals,RawMaterial,Technical Fibre and Coating Chemicals,Package008_MSME,rmap-025,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,61,VST-NEEDS_REVIEW
vw:rawmaterial:tool-steel-d2-h13,RawMaterial,"Tool Steel (D2, H13)",Package008_MSME,rmap-016,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:rawmaterial:vegetables-and-provisions,RawMaterial,Vegetables and Provisions,Package008_MSME,rmap-013,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,62,VST-NEEDS_REVIEW
vw:skill:ai-model-training,Skill,AI Model Training,Package006_Skills_and_Training,d621a7cc-ae05-4315-b54f-db9c9095e081,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:aws-azure-cloud-administration,Skill,AWS/Azure Cloud Administration,Package006_Skills_and_Training,adf0cd56-14f7-4f77-9d56-2bc906561d8a,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:automobile-mechanic-diesel-petrol,Skill,Automobile Mechanic (Diesel/Petrol),Package006_Skills_and_Training,0149a497-5b7b-4883-a1dd-4bedda9ba9c0,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,77,VST-NEEDS_REVIEW
vw:skill:bakery-production,Skill,Bakery Production,Package006_Skills_and_Training,8fe1a461-1bb2-4a36-acc3-714cee61c56b,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:big-data-analysis,Skill,Big Data Analysis,Package006_Skills_and_Training,f005f7b8-15d0-413b-92dd-1a9cde45aa3f,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:skill:cad-cam-design,Skill,CAD/CAM Design,Package006_Skills_and_Training,8834c2ff-c6e9-4bb4-89e1-51fd5e1035fb,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:cnc-machine-operator,Skill,CNC Machine Operator,Package006_Skills_and_Training,89f0fae4-7470-41a9-8c96-170267d50d6e,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,76,VST-NEEDS_REVIEW
vw:skill:carpentry,Skill,Carpentry,Package006_Skills_and_Training,ef2400ab-5de1-4caa-ae37-f45fda926ea6,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:data-scientist,Skill,Data Scientist,Package006_Skills_and_Training,f809e001-d1c7-4b1a-896e-ecc81310cc07,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:database-administration-sql-nosql,Skill,Database Administration (SQL/NoSQL),Package006_Skills_and_Training,46b1872f-ad46-4d62-b964-85a598daa13f,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:drone-piloting-and-operations,Skill,Drone Piloting & Operations,Package006_Skills_and_Training,886dfc3b-8fa4-490e-973c-2c0e6f108590,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:skill:ev-technician,Skill,EV Technician,Package006_Skills_and_Training,37f56608-1c22-4e5d-8f4d-8b2f17fe0134,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:skill:electrician-domestic-wiring,Skill,Electrician (Domestic Wiring),Package006_Skills_and_Training,22fcaac1-6b74-4c59-bc65-e16f4cf8b23c,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,80,VST-NEEDS_REVIEW
vw:skill:electronics-repair-and-maintenance,Skill,Electronics Repair & Maintenance,Package006_Skills_and_Training,ce7a97e5-52d6-466e-b4c3-aef5f604f808,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:ethical-hacking-and-penetration-testing,Skill,Ethical Hacking & Penetration Testing,Package006_Skills_and_Training,232d5672-24d6-4570-8688-4592c87a3a47,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:food-processing-and-preservation,Skill,Food Processing & Preservation,Package006_Skills_and_Training,e9a9d72b-0c80-4932-b907-ffc466d58717,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:food-service-and-culinary-arts,Skill,Food Service & Culinary Arts,Package006_Skills_and_Training,9e12587d-74b2-4945-a9dc-800f8cb801b5,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:skill:full-stack-web-development,Skill,Full Stack Web Development,Package006_Skills_and_Training,2165f626-a237-4d19-8158-888051b2c797,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:garment-manufacturing-stitching,Skill,Garment Manufacturing (Stitching),Package006_Skills_and_Training,41c5ee54-daba-4a8c-963d-b5b5bb6088fd,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:hvac-technician,Skill,HVAC Technician,Package006_Skills_and_Training,64b32311-f2ef-4516-b39b-e6ec02223468,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:skill:hotel-management-and-front-office,Skill,Hotel Management & Front Office,Package006_Skills_and_Training,cb0f6c81-5ec8-4024-b6d3-62b0a86ef255,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,69,VST-NEEDS_REVIEW
vw:skill:industrial-electrician,Skill,Industrial Electrician,Package006_Skills_and_Training,125cc855-d61d-4a47-b55f-47edfc2eb436,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,77,VST-NEEDS_REVIEW
vw:skill:industrial-robotics,Skill,Industrial Robotics,Package006_Skills_and_Training,b064e4d0-4bf8-485b-a951-0e0b3ee86f0c,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:iot-systems-development,Skill,IoT Systems Development,Package006_Skills_and_Training,2ebdd281-e3f8-403c-a81d-878a7e16c745,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:lathe-operation,Skill,Lathe Operation,Package006_Skills_and_Training,5ed52834-8056-4de7-a537-bfe69e10fc45,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:skill:machine-learning-engineer,Skill,Machine Learning Engineer,Package006_Skills_and_Training,6d378e94-2808-48ab-88a7-4a8117a12d86,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:masonry-and-brickwork,Skill,Masonry & Brickwork,Package006_Skills_and_Training,c8bcd555-1120-4d12-90a7-336fe27250bc,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:microcontroller-programming,Skill,Microcontroller Programming,Package006_Skills_and_Training,32ae2721-70b4-440b-a83b-63fdfa6988ea,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:mobile-app-development-android-ios,Skill,Mobile App Development (Android/iOS),Package006_Skills_and_Training,98de4aa6-5ef6-4c22-a9bd-eb2bfc848347,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:modern-farming-techniques,Skill,Modern Farming Techniques,Package006_Skills_and_Training,6e1063d5-3c2e-4c49-a8c9-59aa381554a7,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,68,VST-NEEDS_REVIEW
vw:skill:nursing-assistant-multipurpose-health-worker,Skill,Nursing Assistant / Multipurpose Health Worker,Package006_Skills_and_Training,e5f2808b-7548-4b6f-b5c9-7a7ca579d26c,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,67,VST-NEEDS_REVIEW
vw:skill:organic-farming,Skill,Organic Farming,Package006_Skills_and_Training,28856a79-9005-4630-92b2-17ace673fe72,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:skill:pcb-assembly-and-soldering,Skill,PCB Assembly & Soldering,Package006_Skills_and_Training,53571913-32a7-4e23-bb80-2fc9b3a29fbd,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,70,VST-NEEDS_REVIEW
vw:skill:plc-programming-and-control-systems,Skill,PLC Programming & Control Systems,Package006_Skills_and_Training,4fce613f-3b4b-4d3b-be7f-2bd80afb74f0,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:skill:plumbing,Skill,Plumbing,Package006_Skills_and_Training,24328d37-c789-4100-9a1d-5ecfdf10f0e5,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:skill:power-distribution-technician,Skill,Power Distribution Technician,Package006_Skills_and_Training,104601f6-e61e-40ce-9e13-11d359bea41c,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:precision-agriculture-and-iot,Skill,Precision Agriculture & IoT,Package006_Skills_and_Training,6b7f03f2-6f23-4fbb-9daf-b13d8b85d4b8,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,62,VST-NEEDS_REVIEW
vw:skill:python-programming,Skill,Python Programming,Package006_Skills_and_Training,6b6a3246-5d58-4e5e-8841-5249b5ea8ee8,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:skill:solar-panel-installation-and-maintenance,Skill,Solar Panel Installation & Maintenance,Package006_Skills_and_Training,0e14691c-d784-4fe8-913c-c590b17ef606,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:skill:supply-chain-logistics,Skill,Supply Chain Logistics,Package006_Skills_and_Training,f4c16bfc-5142-4915-bdb8-f2b71907a4cf,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,64,VST-NEEDS_REVIEW
vw:skill:two-wheeler-mechanic,Skill,Two-Wheeler Mechanic,Package006_Skills_and_Training,11fac637-12d6-4a44-ba21-67cd55427e80,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,74,VST-NEEDS_REVIEW
vw:skill:video-editing-and-content-creation,Skill,Video Editing & Content Creation,Package006_Skills_and_Training,4bf4389d-7b81-4958-9ac4-f52382a8ba4d,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,65,VST-NEEDS_REVIEW
vw:skill:warehouse-management,Skill,Warehouse Management,Package006_Skills_and_Training,079afaaf-7ba5-4d3c-900f-1ed19563b90f,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,66,VST-NEEDS_REVIEW
vw:skill:welding-mig-tig-arc,Skill,Welding (MIG/TIG/Arc),Package006_Skills_and_Training,54808f3c-7c7c-4326-8736-5cdb7c509024,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,78,VST-NEEDS_REVIEW
vw:skill:wind-energy-technician,Skill,Wind Energy Technician,Package006_Skills_and_Training,a0f7a5a5-15de-4111-8e0f-1d45cf9b3e65,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,63,VST-NEEDS_REVIEW
vw:soil:acidic,Soil,Acidic,Package005_Agriculture,st-009,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,73,VST-NEEDS_REVIEW
vw:soil:alkaline,Soil,Alkaline,Package005_Agriculture,st-010,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,74,VST-NEEDS_REVIEW
vw:soil:alluvial,Soil,Alluvial,Package005_Agriculture,st-003,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,78,VST-NEEDS_REVIEW
vw:soil:black-soil,Soil,Black Soil,Package005_Agriculture,st-001,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,78,VST-NEEDS_REVIEW
vw:soil:clay,Soil,Clay,Package005_Agriculture,st-007,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:soil:laterite,Soil,Laterite,Package005_Agriculture,st-004,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,76,VST-NEEDS_REVIEW
vw:soil:loamy,Soil,Loamy,Package005_Agriculture,st-006,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,77,VST-NEEDS_REVIEW
vw:soil:red-soil,Soil,Red Soil,Package005_Agriculture,st-002,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,77,VST-NEEDS_REVIEW
vw:soil:saline,Soil,Saline,Package005_Agriculture,st-008,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,72,VST-NEEDS_REVIEW
vw:soil:sandy,Soil,Sandy,Package005_Agriculture,st-005,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:state:andhra-pradesh,State,Andhra Pradesh,Package001_Geography,4be0a0a0-5a89-418a-b699-356a073c7418,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,80,VST-NEEDS_REVIEW
vw:state:telangana,State,Telangana,Package001_Geography,ea529eee-b05d-46b5-b556-c0b70c8e2186,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,85,VST-NEEDS_REVIEW
vw:trainingprovider:apssdc-andhra-pradesh-state-skill-development-corporation,TrainingProvider,APSSDC -- Andhra Pradesh State Skill Development Corporation,Package006_Skills_and_Training,9d801387-aa24-4f25-9432-1e29cfbc12e0,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:trainingprovider:cadd-centre-training-services,TrainingProvider,CADD Centre Training Services,Package006_Skills_and_Training,9a6765cd-70e1-44be-9750-a1b959264824,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,55,VST-NEEDS_REVIEW
vw:trainingprovider:dgt-directorate-general-of-training,TrainingProvider,DGT -- Directorate General of Training,Package006_Skills_and_Training,76f27b6e-0e08-4f36-ab40-39c8a15c307e,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:trainingprovider:engineering-colleges-aicte-community-college-scheme-vocational-add-on-programmes,TrainingProvider,Engineering Colleges -- AICTE Community College Scheme (Vocational Add-on Programmes),Package006_Skills_and_Training,338efb2e-711d-4253-8465-b2983a4a0954,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,60,VST-NEEDS_REVIEW
vw:trainingprovider:futureskills-prime-meity-nasscom,TrainingProvider,FutureSkills Prime (MeitY-NASSCOM),Package006_Skills_and_Training,79ad7bb3-1d07-4823-809c-b40cb128a058,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,71,VST-NEEDS_REVIEW
vw:trainingprovider:government-polytechnic-masab-tank-hyderabad,TrainingProvider,"Government Polytechnic, Masab Tank (Hyderabad)",Package006_Skills_and_Training,32c60a39-4624-427e-92a7-5d82555d82e4,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,62,VST-NEEDS_REVIEW
vw:trainingprovider:industrial-training-institutes-iti-andhra-pradesh,TrainingProvider,Industrial Training Institutes (ITI) -- Andhra Pradesh,Package006_Skills_and_Training,c80e09d3-50b0-4b42-804e-4d2066964c9b,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,58,VST-NEEDS_REVIEW
vw:trainingprovider:industrial-training-institutes-iti-telangana,TrainingProvider,Industrial Training Institutes (ITI) -- Telangana,Package006_Skills_and_Training,77d80937-c68b-4317-bad7-dc5e72e3f8d5,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,76,VST-NEEDS_REVIEW
vw:trainingprovider:maruti-suzuki-automobile-skill-enhancement-centres-asec,TrainingProvider,Maruti Suzuki Automobile Skill Enhancement Centres (ASEC),Package006_Skills_and_Training,765507a5-ca9c-4f59-9a2d-6f776f1fe72f,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,58,VST-NEEDS_REVIEW
vw:trainingprovider:maruti-suzuki-training-academy-msta-nsdc-training-partner,TrainingProvider,Maruti Suzuki Training Academy (MSTA) -- NSDC Training Partner,Package006_Skills_and_Training,fc2661b9-51af-44fa-aa7b-16fdd4dacae8,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,58,VST-NEEDS_REVIEW
vw:trainingprovider:nielit-hyderabad-centre,TrainingProvider,NIELIT -- Hyderabad Centre,Package006_Skills_and_Training,c498cb8c-dc18-4cab-9092-24afbf1f3029,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,73,VST-NEEDS_REVIEW
vw:trainingprovider:niit,TrainingProvider,NIIT,Package006_Skills_and_Training,64369762-7728-47f1-9bb0-22ff1f30cc57,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,55,VST-NEEDS_REVIEW
vw:trainingprovider:nptel-national-programme-on-technology-enhanced-learning,TrainingProvider,NPTEL -- National Programme on Technology Enhanced Learning,Package006_Skills_and_Training,3e79068b-8181-4fe7-805e-efb84f8074d8,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,78,VST-NEEDS_REVIEW
vw:trainingprovider:nsdc-national-skill-development-corporation,TrainingProvider,NSDC -- National Skill Development Corporation,Package006_Skills_and_Training,636dc4e3-fa5b-4298-9256-37afe517729a,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,75,VST-NEEDS_REVIEW
vw:trainingprovider:national-academy-of-construction-nac-hyderabad,TrainingProvider,"National Academy of Construction (NAC), Hyderabad",Package006_Skills_and_Training,feeb280d-3870-455e-9c4d-548fbffb1bc3,PUBLISHED,PUBLISHED,2026-07-25,2026-07-25,58,VST-NEEDS_REVIEW
