source_id,organisation,url,collector,parser,frequency,trust_score,last_collection,next_collection,active,consuming_packages,consuming_dataset_count,rows_citing_source,observed_confidence_avg,trust_rationale,frequency_rationale,pipeline_rationale
src-065,DGT/NCVT Welder (Fabrication & Fitting) CTS 2.0 Qualification File; ITI trade guides describing self-employment outcomes,https://dgt.gov.in/sites/default/files/Welder%20(Fabrication%20_%20Fitting)_CTS2.0_NSQF-3.pdf; https://syllabus.iti.directory/cts/welder-fabrication-fitting; https://iimskills.com/comprehensive-guide-iti-welder-trade/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,63.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-066,"State land records portals (Dharani, Webland)",https://dharani.telangana.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,72.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-067,Department of Empowerment of Persons with Disabilities,https://disabilityaffairs.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,74.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-068,WebSearch aggregate summary referencing dme.telangana.gov.in hospital list,https://dme.telangana.gov.in/open_record.php?ID=196,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,83.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-069,DPIIT; Department of Science and Technology,https://dpiit.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package007_Government_Schemes,1,1,72.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-070,WebSearch aggregation summarizing AP govt/health department material via secondary sources,https://drntrvaidyaseva.ap.gov.in/ ; http://hmfw.ap.gov.in/ntr-aarogyaseva-org.aspx ; https://thesouthfirst.com/andhrapradesh/here-is-all-you-need-to-know-about-the-revamped-ysr-aarogyasri-scheme/ ; https://medicaldialogues.in/news/health/hospital-diagnostics/ap-disburses-rs-919-crore-to-hospitals-empanelled-under-ntr-vaidya-seva-scheme-171137,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,86.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-071,Department of Science and Technology,https://dst.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-25,2027-07-25,TRUE,Package008_MSME,1,1,68.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-072,"WebSearch aggregation: dte.telangana.gov.in college-information listing snippet (id=628), Shiksha, Careers360",https://dte.telangana.gov.in/collegeInformation?id=628,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,85,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,64.0,Tier 1 - Government of India domain,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-073,Official TGCHE EAPCET portal cross-checked via Testbook and Careers360,https://eapcet.tgche.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,88.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-074,Official TGCHE EdCET portal cross-checked via Careers360 news,https://edcet.tgche.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,75,2026-07-21,2027-07-21,TRUE,Package002_Education,1,1,85.0,Tier 2 - academic institution,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-075,Vikaspedia best-practices profile of TASK; Telangana IT Department (it.telangana.gov.in) initiative page; Telangana Web Directory,https://en.vikaspedia.in/viewcontent/social-welfare/skill-development/best-practices-on-skill-development/telangana-academy-for-skill-knowledge; https://it.telangana.gov.in/initiatives/task/; https://www.task.telangana.gov.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,55,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,73.0,Tier 3 - other public source,No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-076,Wikipedia; neetadmission.in,https://en.wikipedia.org/wiki/A._C._Subba_Reddy_Government_Medical_College,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-077,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Acharya_N._G._Ranga_Agricultural_University; https://angrau.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,78.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-078,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Acharya_Nagarjuna_University; https://www.universityguru.com/university/acharya-nagarjuna-university-guntur,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,72.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-079,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Adikavi_Nannaya_University; https://aknu.edu.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,76.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-080,Wikipedia; official college website,https://en.wikipedia.org/wiki/Andhra_Medical_College ; https://amc.edu.in/about-us/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-081,WebSearch cross-check (Wikipedia and secondary education portals - conflicting dates found),https://en.wikipedia.org/wiki/Andhra_Pradesh_Board_of_Secondary_Education,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,63.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-082,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Andhra_University; https://www.topuniversities.com/universities/andhra-university,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,82.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-083,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Anurag_University; https://www.anurag.edu.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,75.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-084,Wikipedia,https://en.wikipedia.org/wiki/Ayaan_Institute_of_Medical_Sciences,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-085,"WebSearch cross-check (schools360.in office-relocation report, Wikipedia)","https://en.wikipedia.org/wiki/Board_of_Intermediate_Education,_Andhra_Pradesh",knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,70.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-086,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Central_Tribal_University_of_Andhra_Pradesh; https://www.ctuap.ac.in/about-us/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,69.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-087,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Central_University_of_Andhra_Pradesh; https://cuap.ac.in/about-us/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,75.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-088,"WebSearch cross-check (CISCE self-description, secondary sources)",https://en.wikipedia.org/wiki/Council_for_the_Indian_School_Certificate_Examinations,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,70.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-089,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),https://en.wikipedia.org/wiki/Damodaram_Sanjivayya_National_Law_University; https://dsnlu.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,76.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-090,Wikipedia; official college website,https://en.wikipedia.org/wiki/Deccan_College_of_Medical_Sciences ; https://dcms.ac.in/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package003_Healthcare,1,1,88.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-091,"WebSearch aggregated (Wikipedia summary via search, apnaafatehpur.in, bharatmadad.com, projectsarthi.com)",https://en.wikipedia.org/wiki/Deen_Dayal_Upadhyaya_Grameen_Kaushalya_Yojana; https://bharatmadad.com/sarkari-yojana/ddu-grameen-kaushalya-yojana-2026/,knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-24,2027-07-24,TRUE,Package006_Skills_and_Training,1,1,66.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
src-092,WebSearch aggregation (secondary/portal cross-check; official site inaccessible via WebFetch this session),"https://en.wikipedia.org/wiki/Dr._B._R._Ambedkar_University,_Srikakulam",knowledge_engine.collectors.api_collector.APICollector,knowledge_engine.parsers.html_table_parser.HTMLTableParser,ANNUAL,45,2026-07-22,2027-07-22,TRUE,Package002_Education,1,1,73.0,"Tier 4 - compiled secondary source, footnoted",No faster cadence justified by observed change rate,HTML portal page; figures are published in tables
